"","nis_code","ID","sex","age_category","increased_compensation","practice_id","ncases","npatients"
"4361",12040,41,"F","(16,50]","No","167c8263-8650-11e6-93e4-0050568a1344",0,5
"4362",12040,41,"F","(16,50]","No","167e5d24-8650-11e6-93e4-0050568a1344",0,1
"4363",12040,41,"F","(16,50]","No","167e9787-8650-11e6-93e4-0050568a1344",0,1
"4364",12040,41,"F","(16,50]","No","167ef4cc-8650-11e6-93e4-0050568a1344",0,1
"4365",12040,41,"F","(16,50]","No","1684eb18-8650-11e6-93e4-0050568a1344",0,1
"4366",12040,41,"F","(16,50]","No","16853ce2-8650-11e6-93e4-0050568a1344",0,1
"4367",12040,41,"F","(16,50]","No","1685d1fd-8650-11e6-93e4-0050568a1344",0,2
"4368",12040,41,"F","(16,50]","No","16880d1d-8650-11e6-93e4-0050568a1344",1,4
"4369",12040,41,"F","(16,50]","No","16886497-8650-11e6-93e4-0050568a1344",0,1
"4370",12040,41,"F","(16,50]","No","1688ebe0-8650-11e6-93e4-0050568a1344",0,1
"4371",12040,41,"F","(16,50]","No","30f14db2-dae8-400f-a2f4-efb62482cc8e",0,2
"4372",12040,41,"F","(16,50]","No","3293316e-d36c-45e6-88cc-b33187d6b9ed",0,2
"4373",12040,41,"F","(16,50]","No","4dec7ba5-4230-491e-a235-4d4227946a9a",0,1
"4374",12040,41,"F","(16,50]","No","6152b578-b744-4ef7-9570-80dc0371a028",0,1
"4375",12040,41,"F","(16,50]","No","792dac44-dcd5-4bc5-ae3c-b9d726116253",0,1
"4376",12040,41,"F","(16,50]","Yes","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4377",12040,41,"F","(16,50]","Yes","3a3a682a-0f56-4ef6-9761-0c149ef46333",0,1
"4378",12040,41,"F","(16,50]","Yes","64d17fa0-0d35-478d-bcb3-9b4d48f6b8fd",0,1
"4379",12040,41,"F","(16,50]","Yes","792dac44-dcd5-4bc5-ae3c-b9d726116253",0,1
"4380",12040,41,"F","(5,16]","No","1686d7d9-8650-11e6-93e4-0050568a1344",0,1
"4381",12040,41,"F","(5,16]","No","5fb3a5ab-81d2-45e0-bf3f-27445bc60006",0,1
"4382",12040,41,"F","(50,65]","No","12335ea7-2ccd-4729-9c05-1dbb4f9e07bc",0,3
"4383",12040,41,"F","(50,65]","No","167ef4cc-8650-11e6-93e4-0050568a1344",0,1
"4384",12040,41,"F","(50,65]","No","16853ce2-8650-11e6-93e4-0050568a1344",0,1
"4385",12040,41,"F","(50,65]","No","16868936-8650-11e6-93e4-0050568a1344",0,1
"4386",12040,41,"F","(50,65]","No","792dac44-dcd5-4bc5-ae3c-b9d726116253",0,1
"4387",12040,41,"F","(50,65]","Yes","12335ea7-2ccd-4729-9c05-1dbb4f9e07bc",0,1
"4388",12040,41,"F","(50,65]","Yes","1685d1fd-8650-11e6-93e4-0050568a1344",0,1
"4389",12040,41,"F","(65,85]","No","d8e98bfa-06b8-43e5-8b16-28187bc99301",0,1
"4390",12040,41,"F","(65,85]","Yes","167c8263-8650-11e6-93e4-0050568a1344",0,1
"4391",12040,41,"F","(65,85]","Yes","167ef4cc-8650-11e6-93e4-0050568a1344",0,1
"4392",12040,41,"F","(65,85]","Yes","1685d1fd-8650-11e6-93e4-0050568a1344",0,1
"4393",12040,41,"F","(65,85]","Yes","16886497-8650-11e6-93e4-0050568a1344",0,1
"4394",12040,41,"M","(-1,5]","No","15b39ce4-97e2-4f75-986d-d0120c628875",0,1
"4395",12040,41,"M","(-1,5]","No","167c8263-8650-11e6-93e4-0050568a1344",0,1
"4396",12040,41,"M","(-1,5]","No","16853ce2-8650-11e6-93e4-0050568a1344",0,1
"4397",12040,41,"M","(-1,5]","No","3a3a682a-0f56-4ef6-9761-0c149ef46333",0,1
"4398",12040,41,"M","(-1,5]","Yes","64d17fa0-0d35-478d-bcb3-9b4d48f6b8fd",0,1
"4399",12040,41,"M","(16,50]","No","15b39ce4-97e2-4f75-986d-d0120c628875",0,2
"4400",12040,41,"M","(16,50]","No","167c8263-8650-11e6-93e4-0050568a1344",0,1
"4401",12040,41,"M","(16,50]","No","167cb900-8650-11e6-93e4-0050568a1344",0,1
"4402",12040,41,"M","(16,50]","No","1685d1fd-8650-11e6-93e4-0050568a1344",0,1
"4403",12040,41,"M","(16,50]","No","1686c9df-8650-11e6-93e4-0050568a1344",0,1
"4404",12040,41,"M","(16,50]","No","16880d1d-8650-11e6-93e4-0050568a1344",0,2
"4405",12040,41,"M","(16,50]","No","30f14db2-dae8-400f-a2f4-efb62482cc8e",0,1
"4406",12040,41,"M","(16,50]","No","3293316e-d36c-45e6-88cc-b33187d6b9ed",0,1
"4407",12040,41,"M","(16,50]","No","3a3a682a-0f56-4ef6-9761-0c149ef46333",0,1
"4408",12040,41,"M","(16,50]","No","4dec7ba5-4230-491e-a235-4d4227946a9a",0,1
"4409",12040,41,"M","(16,50]","No","5997933e-21d4-49fc-b73f-a806ab2e0edb",0,1
"4410",12040,41,"M","(16,50]","No","6656fc5b-e8fb-474b-a93a-003d06326051",0,1
"4411",12040,41,"M","(16,50]","No","75484a70-6cc2-4017-8f76-97ff21707fb3",0,1
"4412",12040,41,"M","(16,50]","No","792dac44-dcd5-4bc5-ae3c-b9d726116253",0,2
"4413",12040,41,"M","(16,50]","Yes","167cb900-8650-11e6-93e4-0050568a1344",0,1
"4414",12040,41,"M","(16,50]","Yes","5fb3a5ab-81d2-45e0-bf3f-27445bc60006",0,1
"4415",12040,41,"M","(16,50]","Yes","64d17fa0-0d35-478d-bcb3-9b4d48f6b8fd",0,1
"4416",12040,41,"M","(5,16]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4417",12040,41,"M","(5,16]","Yes","16871b22-8650-11e6-93e4-0050568a1344",0,1
"4418",12040,41,"M","(50,65]","No","12335ea7-2ccd-4729-9c05-1dbb4f9e07bc",0,1
"4419",12040,41,"M","(50,65]","No","15b39ce4-97e2-4f75-986d-d0120c628875",0,1
"4420",12040,41,"M","(50,65]","No","167ef4cc-8650-11e6-93e4-0050568a1344",0,1
"4421",12040,41,"M","(50,65]","No","1685d1fd-8650-11e6-93e4-0050568a1344",0,1
"4422",12040,41,"M","(50,65]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4423",12040,41,"M","(50,65]","No","3a3a682a-0f56-4ef6-9761-0c149ef46333",0,2
"4424",12040,41,"M","(50,65]","No","792dac44-dcd5-4bc5-ae3c-b9d726116253",0,1
"4425",12040,41,"M","(50,65]","No","f2982f79-eb93-489f-a323-ed2799f93308",0,1
"4426",12040,41,"M","(50,65]","Yes","15b39ce4-97e2-4f75-986d-d0120c628875",0,1
"4427",12040,41,"M","(50,65]","Yes","1685d1fd-8650-11e6-93e4-0050568a1344",0,1
"4428",12040,41,"M","(65,85]","No","16868936-8650-11e6-93e4-0050568a1344",0,1
"4429",12040,41,"M","(65,85]","No","16880d1d-8650-11e6-93e4-0050568a1344",0,1
"4430",12040,41,"M","(65,85]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4431",12040,41,"M","(65,85]","No","4dec7ba5-4230-491e-a235-4d4227946a9a",0,1
"4432",12040,41,"M","(85,110]","Yes","167ef4cc-8650-11e6-93e4-0050568a1344",0,1
"4433",12041,42,"F","(-1,5]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4434",12041,42,"F","(-1,5]","No","5997933e-21d4-49fc-b73f-a806ab2e0edb",0,1
"4435",12041,42,"F","(16,50]","No","1684eb18-8650-11e6-93e4-0050568a1344",0,1
"4436",12041,42,"F","(16,50]","No","1685d1fd-8650-11e6-93e4-0050568a1344",0,2
"4437",12041,42,"F","(16,50]","No","16868936-8650-11e6-93e4-0050568a1344",0,3
"4438",12041,42,"F","(16,50]","No","16871b22-8650-11e6-93e4-0050568a1344",0,2
"4439",12041,42,"F","(16,50]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,15
"4440",12041,42,"F","(16,50]","No","30f14db2-dae8-400f-a2f4-efb62482cc8e",0,1
"4441",12041,42,"F","(16,50]","No","47e32d7e-2707-4cbc-98a0-8048446c0f60",1,1
"4442",12041,42,"F","(16,50]","No","4dec7ba5-4230-491e-a235-4d4227946a9a",0,1
"4443",12041,42,"F","(16,50]","No","792dac44-dcd5-4bc5-ae3c-b9d726116253",0,1
"4444",12041,42,"F","(16,50]","No","905ee4e8-ed75-488a-a9ff-c7d44bfc3b1d",0,1
"4445",12041,42,"F","(16,50]","No","dcc4d439-d0f0-4e3c-bc89-06447c01143e",0,1
"4446",12041,42,"F","(16,50]","Yes","0f3642b8-921b-40d4-8bd8-f8a8874df64b",0,2
"4447",12041,42,"F","(16,50]","Yes","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4448",12041,42,"F","(5,16]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,5
"4449",12041,42,"F","(5,16]","Yes","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4450",12041,42,"F","(50,65]","No","12335ea7-2ccd-4729-9c05-1dbb4f9e07bc",0,1
"4451",12041,42,"F","(50,65]","No","15b39ce4-97e2-4f75-986d-d0120c628875",0,1
"4452",12041,42,"F","(50,65]","No","16868936-8650-11e6-93e4-0050568a1344",0,1
"4453",12041,42,"F","(50,65]","No","16871b22-8650-11e6-93e4-0050568a1344",0,1
"4454",12041,42,"F","(50,65]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,6
"4455",12041,42,"F","(50,65]","No","4dec7ba5-4230-491e-a235-4d4227946a9a",0,1
"4456",12041,42,"F","(50,65]","No","590dd5d9-e5ef-433d-a575-2111f82df6bf",0,1
"4457",12041,42,"F","(50,65]","No","5997933e-21d4-49fc-b73f-a806ab2e0edb",0,1
"4458",12041,42,"F","(50,65]","No","5fb3a5ab-81d2-45e0-bf3f-27445bc60006",0,1
"4459",12041,42,"F","(50,65]","No","f6c48240-83ac-4f66-a9b0-4053a63737b8",0,1
"4460",12041,42,"F","(50,65]","Yes","16886497-8650-11e6-93e4-0050568a1344",0,1
"4461",12041,42,"F","(50,65]","Yes","75484a70-6cc2-4017-8f76-97ff21707fb3",0,1
"4462",12041,42,"F","(65,85]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,3
"4463",12041,42,"F","(65,85]","Yes","1f244dd7-ce06-4782-8352-18485e0a2bad",1,1
"4464",12041,42,"F","(65,85]","Yes","75484a70-6cc2-4017-8f76-97ff21707fb3",0,1
"4465",12041,42,"F","(85,110]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,2
"4466",12041,42,"F","(85,110]","Yes","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4467",12041,42,"F","(85,110]","Yes","4dec7ba5-4230-491e-a235-4d4227946a9a",0,1
"4468",12041,42,"M","(-1,5]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4469",12041,42,"M","(16,50]","No","12335ea7-2ccd-4729-9c05-1dbb4f9e07bc",0,1
"4470",12041,42,"M","(16,50]","No","167cb900-8650-11e6-93e4-0050568a1344",0,1
"4471",12041,42,"M","(16,50]","No","167ef4cc-8650-11e6-93e4-0050568a1344",0,1
"4472",12041,42,"M","(16,50]","No","1684ea10-8650-11e6-93e4-0050568a1344",0,1
"4473",12041,42,"M","(16,50]","No","1685d1fd-8650-11e6-93e4-0050568a1344",0,2
"4474",12041,42,"M","(16,50]","No","16868936-8650-11e6-93e4-0050568a1344",0,2
"4475",12041,42,"M","(16,50]","No","16886497-8650-11e6-93e4-0050568a1344",0,1
"4476",12041,42,"M","(16,50]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",1,15
"4477",12041,42,"M","(16,50]","No","5fb3a5ab-81d2-45e0-bf3f-27445bc60006",0,2
"4478",12041,42,"M","(5,16]","No","167af080-8650-11e6-93e4-0050568a1344",0,1
"4479",12041,42,"M","(5,16]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,5
"4480",12041,42,"M","(5,16]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4481",12041,42,"M","(5,16]","Yes","16871b22-8650-11e6-93e4-0050568a1344",0,1
"4482",12041,42,"M","(50,65]","No","12335ea7-2ccd-4729-9c05-1dbb4f9e07bc",0,1
"4483",12041,42,"M","(50,65]","No","16868936-8650-11e6-93e4-0050568a1344",0,1
"4484",12041,42,"M","(50,65]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,6
"4485",12041,42,"M","(50,65]","No","590dd5d9-e5ef-433d-a575-2111f82df6bf",0,1
"4486",12041,42,"M","(50,65]","No","635724ea-68c8-4ffb-a452-4af6918142d1",0,1
"4487",12041,42,"M","(50,65]","Yes","16868936-8650-11e6-93e4-0050568a1344",0,1
"4488",12041,42,"M","(50,65]","Yes","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4489",12041,42,"M","(65,85]","No","1684eb18-8650-11e6-93e4-0050568a1344",0,1
"4490",12041,42,"M","(65,85]","No","1f244dd7-ce06-4782-8352-18485e0a2bad",0,2
"4491",12041,42,"M","(65,85]","No","5997933e-21d4-49fc-b73f-a806ab2e0edb",0,1
"4492",12041,42,"M","(65,85]","Yes","12335ea7-2ccd-4729-9c05-1dbb4f9e07bc",0,1
"4493",12041,42,"M","(65,85]","Yes","1686d888-8650-11e6-93e4-0050568a1344",0,1
"4494",12041,42,"M","(65,85]","Yes","16871b22-8650-11e6-93e4-0050568a1344",0,1
"4495",12041,42,"M","(85,110]","Yes","1f244dd7-ce06-4782-8352-18485e0a2bad",0,1
"4496",13001,43,"F","(-1,5]","No","1686963a-8650-11e6-93e4-0050568a1344",0,3
"4497",13001,43,"F","(16,50]","No","1686963a-8650-11e6-93e4-0050568a1344",0,25
"4498",13001,43,"F","(16,50]","No","1687af81-8650-11e6-93e4-0050568a1344",0,1
"4499",13001,43,"F","(16,50]","No","30f14db2-dae8-400f-a2f4-efb62482cc8e",0,1
"4500",13001,43,"F","(16,50]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,1
"4501",13001,43,"F","(16,50]","No","5fb3a5ab-81d2-45e0-bf3f-27445bc60006",0,1
"4502",13001,43,"F","(16,50]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4503",13001,43,"F","(5,16]","No","1686963a-8650-11e6-93e4-0050568a1344",0,6
"4504",13001,43,"F","(50,65]","No","1686963a-8650-11e6-93e4-0050568a1344",1,9
"4505",13001,43,"F","(50,65]","No","1687af81-8650-11e6-93e4-0050568a1344",0,1
"4506",13001,43,"F","(50,65]","Yes","15b39ce4-97e2-4f75-986d-d0120c628875",0,1
"4507",13001,43,"F","(50,65]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4508",13001,43,"F","(65,85]","No","1686963a-8650-11e6-93e4-0050568a1344",0,3
"4509",13001,43,"F","(65,85]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4510",13001,43,"F","(85,110]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,2
"4511",13001,43,"M","(-1,5]","No","1686963a-8650-11e6-93e4-0050568a1344",0,4
"4512",13001,43,"M","(16,50]","No","1686963a-8650-11e6-93e4-0050568a1344",0,22
"4513",13001,43,"M","(16,50]","Yes","1686963a-8650-11e6-93e4-0050568a1344",1,1
"4514",13001,43,"M","(5,16]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4515",13001,43,"M","(50,65]","No","1686963a-8650-11e6-93e4-0050568a1344",0,5
"4516",13001,43,"M","(50,65]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,5
"4517",13001,43,"M","(65,85]","No","1686963a-8650-11e6-93e4-0050568a1344",0,4
"4518",13001,43,"M","(65,85]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4519",13002,44,"M","(50,65]","Yes","1687af81-8650-11e6-93e4-0050568a1344",0,1
"4520",13003,45,"F","(-1,5]","No","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",2,7
"4521",13003,45,"F","(-1,5]","No","1686963a-8650-11e6-93e4-0050568a1344",0,3
"4522",13003,45,"F","(-1,5]","No","1687af81-8650-11e6-93e4-0050568a1344",5,20
"4523",13003,45,"F","(-1,5]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",1,7
"4524",13003,45,"F","(-1,5]","Yes","1687af81-8650-11e6-93e4-0050568a1344",0,2
"4525",13003,45,"F","(-1,5]","Yes","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",1,1
"4526",13003,45,"F","(16,50]","No","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",1,20
"4527",13003,45,"F","(16,50]","No","167d3ad6-8650-11e6-93e4-0050568a1344",0,1
"4528",13003,45,"F","(16,50]","No","167ef4cc-8650-11e6-93e4-0050568a1344",1,6
"4529",13003,45,"F","(16,50]","No","1686963a-8650-11e6-93e4-0050568a1344",0,16
"4530",13003,45,"F","(16,50]","No","1687af81-8650-11e6-93e4-0050568a1344",4,152
"4531",13003,45,"F","(16,50]","No","1687fba0-8650-11e6-93e4-0050568a1344",0,1
"4532",13003,45,"F","(16,50]","No","343da615-4bf8-4802-bf13-3ef069b55119",0,7
"4533",13003,45,"F","(16,50]","No","3a3a682a-0f56-4ef6-9761-0c149ef46333",0,1
"4534",13003,45,"F","(16,50]","No","590dd5d9-e5ef-433d-a575-2111f82df6bf",0,1
"4535",13003,45,"F","(16,50]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",1,56
"4536",13003,45,"F","(16,50]","No","5fb3a5ab-81d2-45e0-bf3f-27445bc60006",0,3
"4537",13003,45,"F","(16,50]","No","905ee4e8-ed75-488a-a9ff-c7d44bfc3b1d",0,1
"4538",13003,45,"F","(16,50]","No","d9a9b12a-4e6d-445c-a4a1-6678f8a6ac50",0,1
"4539",13003,45,"F","(16,50]","No","f2982f79-eb93-489f-a323-ed2799f93308",0,1
"4540",13003,45,"F","(16,50]","Yes","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,2
"4541",13003,45,"F","(16,50]","Yes","167fcf3a-8650-11e6-93e4-0050568a1344",0,1
"4542",13003,45,"F","(16,50]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4543",13003,45,"F","(16,50]","Yes","1687af81-8650-11e6-93e4-0050568a1344",1,5
"4544",13003,45,"F","(16,50]","Yes","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,5
"4545",13003,45,"F","(5,16]","No","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,4
"4546",13003,45,"F","(5,16]","No","167ef4cc-8650-11e6-93e4-0050568a1344",0,1
"4547",13003,45,"F","(5,16]","No","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4548",13003,45,"F","(5,16]","No","1687af81-8650-11e6-93e4-0050568a1344",2,32
"4549",13003,45,"F","(5,16]","No","343da615-4bf8-4802-bf13-3ef069b55119",0,5
"4550",13003,45,"F","(5,16]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,17
"4551",13003,45,"F","(5,16]","Yes","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,5
"4552",13003,45,"F","(5,16]","Yes","167d3ad6-8650-11e6-93e4-0050568a1344",0,1
"4553",13003,45,"F","(50,65]","No","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,6
"4554",13003,45,"F","(50,65]","No","167ef4cc-8650-11e6-93e4-0050568a1344",0,1
"4555",13003,45,"F","(50,65]","No","1687af81-8650-11e6-93e4-0050568a1344",7,36
"4556",13003,45,"F","(50,65]","No","343da615-4bf8-4802-bf13-3ef069b55119",0,4
"4557",13003,45,"F","(50,65]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,14
"4558",13003,45,"F","(50,65]","Yes","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,1
"4559",13003,45,"F","(50,65]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,2
"4560",13003,45,"F","(50,65]","Yes","1687af81-8650-11e6-93e4-0050568a1344",0,1
"4561",13003,45,"F","(50,65]","Yes","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,4
"4562",13003,45,"F","(65,85]","No","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,2
"4563",13003,45,"F","(65,85]","No","1687af81-8650-11e6-93e4-0050568a1344",3,19
"4564",13003,45,"F","(65,85]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",1,5
"4565",13003,45,"F","(65,85]","Yes","1687af81-8650-11e6-93e4-0050568a1344",0,2
"4566",13003,45,"F","(65,85]","Yes","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,1
"4567",13003,45,"F","(65,85]","Yes","b12e66bc-bf84-4a1d-83c2-c87e8eddae10",0,1
"4568",13003,45,"F","(85,110]","Yes","1687af81-8650-11e6-93e4-0050568a1344",0,4
"4569",13003,45,"F","(85,110]","Yes","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,1
"4570",13003,45,"M","(-1,5]","No","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",1,2
"4571",13003,45,"M","(-1,5]","No","167ef4cc-8650-11e6-93e4-0050568a1344",1,2
"4572",13003,45,"M","(-1,5]","No","1687af81-8650-11e6-93e4-0050568a1344",3,27
"4573",13003,45,"M","(-1,5]","No","343da615-4bf8-4802-bf13-3ef069b55119",0,2
"4574",13003,45,"M","(-1,5]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",1,6
"4575",13003,45,"M","(-1,5]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4576",13003,45,"M","(-1,5]","Yes","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,2
"4577",13003,45,"M","(16,50]","No","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",2,25
"4578",13003,45,"M","(16,50]","No","167ef4cc-8650-11e6-93e4-0050568a1344",0,6
"4579",13003,45,"M","(16,50]","No","1686963a-8650-11e6-93e4-0050568a1344",0,11
"4580",13003,45,"M","(16,50]","No","1687af81-8650-11e6-93e4-0050568a1344",12,118
"4581",13003,45,"M","(16,50]","No","343da615-4bf8-4802-bf13-3ef069b55119",0,8
"4582",13003,45,"M","(16,50]","No","3a3a682a-0f56-4ef6-9761-0c149ef46333",1,1
"4583",13003,45,"M","(16,50]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",2,45
"4584",13003,45,"M","(16,50]","No","5fb3a5ab-81d2-45e0-bf3f-27445bc60006",0,1
"4585",13003,45,"M","(16,50]","No","64d17fa0-0d35-478d-bcb3-9b4d48f6b8fd",0,1
"4586",13003,45,"M","(16,50]","No","a5813f61-c084-42ef-963f-1d8343881313",0,1
"4587",13003,45,"M","(16,50]","No","f2982f79-eb93-489f-a323-ed2799f93308",0,1
"4588",13003,45,"M","(16,50]","Yes","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,7
"4589",13003,45,"M","(16,50]","Yes","1687af81-8650-11e6-93e4-0050568a1344",2,8
"4590",13003,45,"M","(16,50]","Yes","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,1
"4591",13003,45,"M","(5,16]","No","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,2
"4592",13003,45,"M","(5,16]","No","167ef4cc-8650-11e6-93e4-0050568a1344",0,1
"4593",13003,45,"M","(5,16]","No","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4594",13003,45,"M","(5,16]","No","1687af81-8650-11e6-93e4-0050568a1344",0,38
"4595",13003,45,"M","(5,16]","No","343da615-4bf8-4802-bf13-3ef069b55119",0,2
"4596",13003,45,"M","(5,16]","No","3a3a682a-0f56-4ef6-9761-0c149ef46333",0,1
"4597",13003,45,"M","(5,16]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,11
"4598",13003,45,"M","(5,16]","Yes","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,1
"4599",13003,45,"M","(5,16]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4600",13003,45,"M","(5,16]","Yes","1687af81-8650-11e6-93e4-0050568a1344",0,1
"4601",13003,45,"M","(5,16]","Yes","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,1
"4602",13003,45,"M","(50,65]","No","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",1,8
"4603",13003,45,"M","(50,65]","No","167ef4cc-8650-11e6-93e4-0050568a1344",0,1
"4604",13003,45,"M","(50,65]","No","1686963a-8650-11e6-93e4-0050568a1344",0,3
"4605",13003,45,"M","(50,65]","No","1687af81-8650-11e6-93e4-0050568a1344",5,38
"4606",13003,45,"M","(50,65]","No","343da615-4bf8-4802-bf13-3ef069b55119",1,3
"4607",13003,45,"M","(50,65]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",2,17
"4608",13003,45,"M","(50,65]","Yes","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,2
"4609",13003,45,"M","(50,65]","Yes","1686963a-8650-11e6-93e4-0050568a1344",0,1
"4610",13003,45,"M","(50,65]","Yes","1687af81-8650-11e6-93e4-0050568a1344",1,2
"4611",13003,45,"M","(50,65]","Yes","343da615-4bf8-4802-bf13-3ef069b55119",0,1
"4612",13003,45,"M","(50,65]","Yes","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,2
"4613",13003,45,"M","(65,85]","No","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0,2
"4614",13003,45,"M","(65,85]","No","167ef4cc-8650-11e6-93e4-0050568a1344",0,2
"4615",13003,45,"M","(65,85]","No","1687af81-8650-11e6-93e4-0050568a1344",2,19
"4616",13003,45,"M","(65,85]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,4
"4617",13003,45,"M","(65,85]","Yes","1687af81-8650-11e6-93e4-0050568a1344",0,2
"4618",13003,45,"M","(65,85]","Yes","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,1
"4619",13003,45,"M","(85,110]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",1,1
"4620",13003,45,"M","(85,110]","Yes","1687af81-8650-11e6-93e4-0050568a1344",0,1
"4621",13004,46,"F","(16,50]","No","167e9787-8650-11e6-93e4-0050568a1344",0,4
"4622",13004,46,"F","(16,50]","No","1684eb18-8650-11e6-93e4-0050568a1344",0,1
"4623",13004,46,"F","(16,50]","No","1685d1fd-8650-11e6-93e4-0050568a1344",0,1
"4624",13004,46,"F","(16,50]","No","1686d888-8650-11e6-93e4-0050568a1344",0,1
"4625",13004,46,"F","(16,50]","No","1688ebe0-8650-11e6-93e4-0050568a1344",0,1
"4626",13004,46,"F","(16,50]","No","321ccdeb-dc09-4362-8d68-cc507971f530",1,1
"4627",13004,46,"F","(16,50]","No","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0,1
"4628",13004,46,"F","(16,50]","No","64d17fa0-0d35-478d-bcb3-9b4d48f6b8fd",0,1
"4629",13004,46,"F","(16,50]","Yes","167d3ad6-8650-11e6-93e4-0050568a1344",0,1
"4630",13004,46,"F","(50,65]","No","167e9787-8650-11e6-93e4-0050568a1344",0,1
"4631",13004,46,"F","(50,65]","No","1684eb18-8650-11e6-93e4-0050568a1344",0,1
"4632",13004,46,"F","(50,65]","No","5fb3a5ab-81d2-45e0-bf3f-27445bc60006",0,1
"4633",13004,46,"F","(50,65]","Yes","321ccdeb-dc09-4362-8d68-cc507971f530",0,1
"4634",13004,46,"F","(50,65]","Yes","64d17fa0-0d35-478d-bcb3-9b4d48f6b8fd",0,1
"4635",13004,46,"F","(65,85]","No","1684eb18-8650-11e6-93e4-0050568a1344",0,2
"4636",13004,46,"F","(85,110]","Yes","15b39ce4-97e2-4f75-986d-d0120c628875",0,1
